,index,w1,w2,count1,count2,total1,total2,isDuplicate
339,416.0,"San Francisco, CA","San Francisco Ca, CA 94107",3.0,1.0,22000.0,22000.0,1.0
340,,Mean,AgeAdjPrev,10550.0,128577.0,403984.0,403984.0,0.0
341,,Kuwaiti dinar,Iceland krona,1.0,1.0,263.0,263.0,0.0
342,,Native Hawaiian or Other Pacific Islander,Asian,214.0,105.0,466566.0,466566.0,0.0
343,,SAMOA,BURUNDI,2.0,3.0,374362.0,374362.0,0.0
344,3891.0,Senior Counsel,Sr. Counsel,157.0,321.0,374362.0,374362.0,1.0
345,,4,37,294.0,25.0,191325.0,191325.0,0.0
346,,Other,Doctorate,7707.0,8045.0,374362.0,374362.0,0.0
347,,Duo Pianos,Ney,42.0,18.0,806179.0,806179.0,0.0
348,,Honduras,Saudi Arabia/Yemen,2.0,2.0,1518.0,1518.0,0.0
349,,High,Out of Service,434022.0,803.0,2799914.0,2799914.0,0.0
350,,frameshift_variant&start_lost&start_retained_variant,start_lost&splice_region_variant,1.0,2.0,65188.0,65188.0,0.0
351,,SBRN,CIVC,177092.0,310566.0,9971582.0,9971582.0,0.0
352,,Illinois,Wisconsin,1.0,1.0,52.0,52.0,0.0
353,37.0,HAWAII,HI,87.0,123.0,374362.0,374362.0,1.0
354,,Sierra Leone,Bolivia,532.0,1895.0,151623.0,151623.0,0.0
355,3016.0,CONNECTICUT,CT,1977.0,1612.0,374362.0,374362.0,1.0
356,,"UC, CSU, Community Colleges, and foundations / auxiliaries",Personal Services,1104.0,16104.0,346018.0,346018.0,0.0
357,,2001 GRD euro / euro,1999 DEM euro / euro,269.0,468.0,68023.0,68023.0,0.0
358,,PST,CHL,8.0,2731.0,463231.0,463231.0,0.0
359,,Australia,Germany,1519.0,1519.0,401016.0,401016.0,0.0
360,3840.0,ECU,ecu,2723.0,14.0,463231.0,463231.0,1.0
361,,T014QE,T50,2.0,52.0,11106.0,11106.0,0.0
362,,FSM,CAF,19.0,23.0,6285.0,6285.0,0.0
363,,951,680,1751.0,1524.0,82958.0,82958.0,0.0
364,,SE.TER.ENRL.TC.ZS,NE.CON.PRVT.CN,162.0,1.0,463231.0,463231.0,0.0
365,,"GUIANA, FRENCH",BULGARIA,94.0,5547.0,884244.0,884244.0,0.0
366,,"Agriculture, forestry and fishing",Fishing and aquaculture,3082.0,784.0,68023.0,68023.0,0.0
367,,Peddler,Others,851.0,127.0,41544.0,41544.0,0.0
368,,Less: Subsidies on products,Gross fixed capital formation,3328.0,4324.0,227092.0,227092.0,0.0
369,,music-videos,chief-technology-officer,1.0,5.0,31212.0,31212.0,0.0
370,,"Core Welfare Indicator Questionnaire Survey (CWIQ)/Priority survey (PS), 2011","Integrated household survey (IHS), 2015",1.0,14.0,263.0,263.0,0.0
371,,Golden Charybdis,DFWFCA Award,1.0,3.0,331.0,331.0,0.0
372,,Bosnia and Herzegovina,Argentina,4.0,5631.0,150930.0,150930.0,0.0
373,,Psychic,Grass,57.0,70.0,800.0,800.0,0.0
374,,00802-3407,00802-6252,1.0,2.0,1973.0,1973.0,0.0
375,,EVANSTON PARK,DAW PARK,19.0,322.0,82545.0,82545.0,0.0
376,,financial_corporations_survey_banking_survey_capital_and_unclassified_liabilities,central_government_cash_receipts,1570.0,6493.0,884244.0,884244.0,0.0
377,24.0,CT,CONNECTICUT,1967.0,1422.0,374362.0,374362.0,1.0
378,,real,Trinidad and Tobago dollar,1617.0,43.0,227092.0,227092.0,0.0
379,,Embezzlement,Trespass,259.0,3324.0,70964.0,70964.0,0.0
380,,COGE61FL,AMGE61FL,819.0,942.0,4861.0,4861.0,0.0
381,,Thrifts & Mortgage Finance,Internet Software & Services,1.0,20.0,505.0,505.0,0.0
382,,Mexico,Argentina,1.0,1.0,73.0,73.0,0.0
383,,Gross fixed capital formation (including Acquisitions less disposals of valuables),Household consumption expenditure (including Non-profit institutions serving households),9188.0,9188.0,81106.0,81106.0,0.0
384,,821,120,1325.0,3.0,61497.0,61497.0,0.0
385,,N,Y,53.0,8288.0,374362.0,374362.0,0.0
386,,96921-3189,00820-4680,1.0,1.0,1973.0,1973.0,0.0
387,3357.0,Dachshund - Miniature,Dachshund (Miniature),45.0,53.0,82545.0,82545.0,1.0
388,,Guadalajara UberSUV,Córdoba Auto de Lujo,22.0,6.0,90287.0,90287.0,0.0
389,,"OPERATING SURPLUS, GROSS",Insurance technical reserves,8610.0,1780.0,227092.0,227092.0,0.0
390,,Construction,Clothing,6268.0,32742.0,671205.0,671205.0,0.0
391,91.0,OKLAHOMA,OK,233.0,463.0,374362.0,374362.0,1.0
392,,India/Bodoland,South Sudan/Sudan/Darfur,3.0,2.0,1518.0,1518.0,0.0
393,3166.0,American Bulldog,American Bull Dog,50.0,35.0,82545.0,82545.0,1.0
394,,"8,1",6,2.0,3.0,258.0,258.0,0.0
395,,MONT,ORIN,307428.0,137273.0,9971582.0,9971582.0,0.0
396,4132.0,Partner / Associate,Partner/ Associate,123.0,33.0,374362.0,374362.0,1.0
397,,demolitions,wall or painted sign,600.0,511.0,198900.0,198900.0,0.0
398,,Bangladesh,Yemen,1.0,1.0,152.0,152.0,0.0
399,,Jacksonville,Cincinnati,16.0,16.0,2720.0,2720.0,0.0
400,382.0,"San Antonio, TX 78205","San Antonio, TX",3.0,2.0,22000.0,22000.0,1.0
401,,real_estate_activities,information_and_communication,2628.0,2676.0,61626.0,61626.0,0.0
402,659.0,SOUTH CAROLINA,SC,148.0,346.0,374362.0,374362.0,1.0
403,,Vocational Training,Community Impact Loan,208.0,2151.0,779092.0,779092.0,0.0
404,,constr type 1,constr type 2,27841.0,3778.0,198900.0,198900.0,0.0
405,,of_which_biogasoline,peat_products,2170.0,1707.0,1189482.0,1189482.0,0.0
406,,a1050000000wf0r,a1050000007QjUH,13.0,7.0,4861.0,4861.0,0.0
407,,Burglary,Liquor Laws,3713.0,3415.0,59853.0,59853.0,0.0
408,,RPH,CKD,1735.0,11525.0,403984.0,403984.0,0.0
409,,Proc,Reoth,161.0,1.0,1518.0,1518.0,0.0
410,2879.0,"Sales and Related Workers, All Other*","Sales and Related Workers, All Other",2.0,2.0,374362.0,374362.0,1.0
411,,SN,KE,1376.0,1203.0,151623.0,151623.0,0.0
412,,Sonoma County-San Joaquin County,Alicante-Marina Alta,2.0,2.0,150930.0,150930.0,0.0
413,,1901,7201,1.0,1.0,374362.0,374362.0,0.0
414,,KERNS,WOODLAND PARK,956.0,44.0,80256.0,80256.0,0.0
415,,CA-SB SB WOSB,CA-MB CA-SB CA-SBE DBE MBE MOSB SB,3.0,163.0,346018.0,346018.0,0.0
416,,Thailand,Slovakia,46.0,26.0,9234.0,9234.0,0.0
417,,"Radio, Television, and Other Electronics Stores","Corporate, Subsidiary, and Regional Managing Offices",6.0,21.0,374362.0,374362.0,0.0
418,,subspecies,phylum,1096.0,77066.0,513373.0,513373.0,0.0
419,2827.0,sp.REG.BRTH.ZS,SP.REG.BRTH.ZS,1.0,420.0,463231.0,463231.0,1.0
420,,Oklahoma,South Dakota,358.0,124.0,21112.0,21112.0,0.0
421,4308.0,Zambian Kwacha,Zambia kwacha,65.0,36.0,48269.0,48269.0,1.0
422,,1W,PA,71.0,323.0,151623.0,151623.0,0.0
423,,FIN,VUT,133.0,96.0,21477.0,21477.0,0.0
424,,Democratic Republic of the Congo,Kiribati,368.0,360.0,72485.0,72485.0,0.0
425,,Lisbon,NÌ_rburg,1.0,1.0,73.0,73.0,0.0
426,,Bolivia,Mexico,164.0,716.0,15736.0,15736.0,0.0
427,,POWELHST-GILBRT,LAURELHURST,2437.0,211.0,61497.0,61497.0,0.0
428,,Local_06,Local_01,46.0,57.0,425.0,425.0,0.0
429,,blue cream,fawn,43.0,1.0,29421.0,29421.0,0.0
430,242.0,Russian ruble,Russian rouble,54.0,21.0,100048.0,100048.0,1.0
431,,TOB5_0,CVD5_0,162.0,2610.0,403984.0,403984.0,0.0
432,3362.0,Dalmatian,Dalmation,128.0,116.0,82545.0,82545.0,1.0
433,,GRESHAM - POWELL VALLEY,GRESHAM - NORTH GRESHAM,11.0,19.0,63279.0,63279.0,0.0
434,,NC,OH,19.0,15.0,558.0,558.0,0.0
435,,RECYCLING - SINGLE STREAM,RECYCLING - PLASTIC BAGS,99507.0,40.0,564403.0,564403.0,0.0
436,,OH,NC,15.0,19.0,558.0,558.0,0.0
437,,AMBER,GRC,1133.0,1133.0,610676.0,610676.0,0.0
438,,D.2 - D.3,D.5-D.7,446.0,17770.0,215337.0,215337.0,0.0
439,,SANL,12TH,1.0,1.0,46.0,46.0,0.0
440,108.0,UT,UTAH,540.0,377.0,374362.0,374362.0,1.0
441,,20B,04D,5.0,284.0,399918.0,399918.0,0.0
442,,120,821,3.0,1325.0,61497.0,61497.0,0.0
443,,Nesbit,Orland,1.0,1.0,24591.0,24591.0,0.0
444,,Arkansas,Kentucky,6700.0,4026.0,359836.0,359836.0,0.0
445,,Activity Center,Restroom,150.0,1036.0,5494.0,5494.0,0.0
446,,B-IDENTIFIER,B-SYSTEMATIC,671.0,6655.0,667075.0,667075.0,0.0
447,3679.0,Schnauzer (Miniature),Schnauzer - Miniature,66.0,85.0,82545.0,82545.0,1.0
448,,Health,"Recreation, culture and religion",4578.0,3957.0,48269.0,48269.0,0.0
449,,COL,GBR,132.0,143.0,21477.0,21477.0,0.0
450,,Panama,Malawi,323.0,1054.0,151623.0,151623.0,0.0
451,,PITT,GLEN,76346.0,75719.0,3313625.0,3313625.0,0.0
452,,US,Italy,62397.0,23478.0,150930.0,150930.0,0.0
453,,"1,14",18,1.0,13.0,100048.0,100048.0,0.0
454,,EOTH,PCTBND,3.0,1.0,11106.0,11106.0,0.0
455,,730,550,1361.0,823.0,61779.0,61779.0,0.0
456,,Malta,Ghana,1674.0,325.0,215337.0,215337.0,0.0
457,,Blues Band,English Horn,1.0,175.0,56194.0,56194.0,0.0
458,,Georgia,Switzerland,43.0,4.0,150930.0,150930.0,0.0
459,,VA,UT,15.0,15.0,626.0,626.0,0.0
460,,Massachusetts,District of Columbia,1.0,1.0,52.0,52.0,0.0
461,,"Special Education Teachers, All Other","Mobile Heavy Equipment Mechanics, Except Engines",4.0,16.0,374362.0,374362.0,0.0
462,,Middlesbrough,Washington Dc,3.0,5.0,4572.0,4572.0,0.0
463,,981,911,760.0,760.0,61779.0,61779.0,0.0
464,760.0,Blonde/White,White/Blonde,6.0,1.0,82545.0,82545.0,1.0
465,,PIEDMONT,HAYDEN ISLAND,827.0,851.0,82958.0,82958.0,0.0
466,,Group 6,Group C,12.0,48.0,4572.0,4572.0,0.0
467,,Prerecorded Voice,Autodialed Live Voice Call,223245.0,7859.0,943111.0,943111.0,0.0
468,2798.0,Strategic development,Strategic Development,10923.0,7.0,165808.0,165808.0,1.0
469,,Broadcasting and telecommunications equipment operators,"Weavers, knitters and related workers",6.0,19.0,41544.0,41544.0,0.0
470,,Moulis,Côtes du Roussillon Villages,1.0,19.0,129971.0,129971.0,0.0
471,,Smoothed 5-year,Market,4.0,2.0,2720.0,2720.0,0.0
472,,741,W31,909.0,2.0,61497.0,61497.0,0.0
473,,Sri Lanka,Cuba,368.0,368.0,73646.0,73646.0,0.0
474,,AUSTRALIA,GHANA,16.0,1.0,1973.0,1973.0,0.0
475,,Repositioning,Layer 3 Up,259.0,210.0,1521.0,1521.0,0.0
476,,I-SYSTEMATIC,B-ABBREVIATION,1687.0,4059.0,571153.0,571153.0,0.0
477,,Suriname,Nigeria,46.0,46.0,9234.0,9234.0,0.0
478,,Indonesia,Philippines,618.0,1686.0,215337.0,215337.0,0.0
479,,Fiscal year beginning 1 April,Western calendar year,5954.0,307248.0,320551.0,320551.0,0.0
480,,German Shepherd X,Doberman Cross,142.0,1.0,82545.0,82545.0,0.0
481,,120,931,9.0,940.0,73590.0,73590.0,0.0
482,,VC,HR,135.0,1381.0,151623.0,151623.0,0.0
483,,Lexington,Ann Arbor,3.0,1.0,558.0,558.0,0.0
484,,Malta,Mauritius,1185.0,546.0,61626.0,61626.0,0.0
485,,PER,BUT,1.0,1.0,842.0,842.0,0.0
486,912.0,Cream/Brown,Cream & Brown,17.0,14.0,82545.0,82545.0,1.0
487,,Thailand,Democratic Republic of Congo,1.0,19.0,1518.0,1518.0,0.0
488,,ID,WY,7354.0,7386.0,403984.0,403984.0,0.0
489,,El Salvador,Timor-Leste,14.0,13.0,2772.0,2772.0,0.0
490,,Y12a,X16a,1.0,5.0,2117.0,2117.0,0.0
491,,"China, People's Republic of",Mozambique,334.0,368.0,73646.0,73646.0,0.0
492,,Headquarters or base established,Battle-Government regains territory,771.0,2632.0,165808.0,165808.0,0.0
493,,Oklahoma,Massachusetts,48.0,48.0,2720.0,2720.0,0.0
494,,Hungary,Czech Republic,146.0,12.0,129971.0,129971.0,0.0
495,,Motor Vehicle Theft,Prostitution,4583.0,463.0,73590.0,73590.0,0.0
496,,II,I,40.0,316.0,425.0,425.0,0.0
497,,Mc Cordsville,Easthampton,1.0,2.0,24591.0,24591.0,0.0
498,,NZL,GRC,1.0,1.0,269.0,269.0,0.0
499,,Emergency acquisition for the protection of the public,Only goods and services that meet needs of the State,334.0,1810.0,346018.0,346018.0,0.0
500,,Slovenia,Former Sudan,234.0,312.0,79422.0,79422.0,0.0
501,,depository_corporations_survey_monetary_survey_domestic_credit,national_accounts_government_consumption_expenditure,43475.0,6879.0,884244.0,884244.0,0.0
502,,Robbery,Curfew,1137.0,307.0,80256.0,80256.0,0.0
503,,Twin Peaks,Bayview Hunters Point,1702.0,5669.0,198900.0,198900.0,0.0
504,,Bahamian dollar,Luxembourg franc,162.0,110.0,48269.0,48269.0,0.0
505,,Saint Vincent and the Grenadines,Ecuador,16.0,13521.0,671205.0,671205.0,0.0
506,,"2,36",30,1.0,10.0,191325.0,191325.0,0.0
507,,Malta,Jamaica,1524.0,175.0,100048.0,100048.0,0.0
508,,141,560,7.0,957.0,59853.0,59853.0,0.0
509,,NZ,GB,355.0,8758.0,108129.0,108129.0,0.0
510,,Hungary,Peru,4948.0,1064.0,320551.0,320551.0,0.0
511,,510,364,992.0,1.0,61779.0,61779.0,0.0
512,,Singapore,San Marino,1944.0,50.0,61626.0,61626.0,0.0
513,,ME,VI,7.0,58.0,2483304.0,2483304.0,0.0
514,,BMU,HRV,3668.0,5.0,59228.0,59228.0,0.0
515,,PGA Hall of Fame - Motion Pictures,OFTA Film Award,1.0,6.0,331.0,331.0,0.0
516,,Cayman Islands,Philippines,1816.0,554.0,320551.0,320551.0,0.0
517,,splice_acceptor_variant&coding_sequence_variant,inframe_deletion&splice_region_variant,6.0,9.0,65188.0,65188.0,0.0
518,240.0,Zambian Kwacha,Zambia kwacha,78.0,20.0,100048.0,100048.0,1.0
519,,Apache/2.2.0 (Fedora),nginx,1.0,211.0,1781.0,1781.0,0.0
520,,E_DISC,E_NWC,12.0,52.0,11106.0,11106.0,0.0
521,,equals_gross_national_disposable_income,less_final_consumption_expenditure_actual_final_consumption,10522.0,11368.0,215337.0,215337.0,0.0
522,3975.0,VICE-PRESIDENT,Vice President,17.0,22.0,374362.0,374362.0,1.0
523,,Larceny,Vandalism,21797.0,7024.0,73590.0,73590.0,0.0
524,,PEOTH,D304,3.0,52.0,11106.0,11106.0,0.0
525,,Honduras,Vietnam,6557.0,10843.0,671205.0,671205.0,0.0
526,,education jobs,energy jobs,1898.0,650.0,50000.0,50000.0,0.0
527,,"7,11","9,10,11",12.0,2.0,227092.0,227092.0,0.0
528,,agriculture_hunting_forestry,plus_taxes_on_products,5550.0,4561.0,225363.0,225363.0,0.0
529,398.0,"Wilmington, DE","Wilmington, DE 19803",1.0,1.0,22000.0,22000.0,1.0
530,,Curtefranca,North Fork of Long Island,5.0,642.0,150930.0,150930.0,0.0
531,,Angola,Middle East & North Africa (IDA & IBRD countries),1.0,1.0,269.0,269.0,0.0
532,,education,defence,4606.0,3692.0,48269.0,48269.0,0.0
533,4231.0,pakistan rupee,Pakistan Rupee,286.0,333.0,48269.0,48269.0,1.0
534,4329.0,US Ambasador Residence,US Ambassador Residence,12.0,42.0,806179.0,806179.0,1.0
535,,State of Palestine,Andorra,46.0,46.0,9234.0,9234.0,0.0
536,,Gambling,Liquor Laws,7.0,1840.0,80256.0,80256.0,0.0
537,,Indiana,Kentucky,209.0,111.0,10621.0,10621.0,0.0
538,,EMBR,12TH,304470.0,273047.0,9971582.0,9971582.0,0.0
539,,Belgium,Timor-Leste,414.0,234.0,81106.0,81106.0,0.0
540,,Internet ServicesAdvertising and PR ServicesBusiness Services - Other,"Neptune Beach, FL",1.0,1.0,22000.0,22000.0,0.0
541,3046.0,AR,ARKANSAS,759.0,533.0,374362.0,374362.0,1.0
542,,R3W1,R2Y1,33.0,33.0,2117.0,2117.0,0.0
543,3493.0,JACK RUSSELL TERRIER CROSS,Jack Russell Terrier Cross,10.0,91.0,82545.0,82545.0,1.0
544,,Stockholm,Oslo,2705.0,1213.0,125527.0,125527.0,0.0
545,,Quito Cabify Lite,São Paulo UberX,400.0,11.0,90287.0,90287.0,0.0
546,,742,932,774.0,720.0,61497.0,61497.0,0.0
547,,BALB,ASHB,78062.0,71511.0,3313625.0,3313625.0,0.0
548,,FAJARDO,MARICAO,12.0,1.0,1351.0,1351.0,0.0
549,3806.0,YORKSHIRE TERRIER CROSS,Yorkshire Terrier Cross,1.0,1.0,82545.0,82545.0,1.0
550,,Italian Cane Corso,Kangal,2.0,2.0,82545.0,82545.0,0.0
551,,Paraguay,Norway,46.0,46.0,9234.0,9234.0,0.0
552,,I-NO CLASS,B-FAMILY,10.0,4087.0,667075.0,667075.0,0.0
553,,OH,DC,871.0,31.0,21112.0,21112.0,0.0
554,,One-to-four family dwelling (other than manufactured housing),Multifamily dwelling,450406.0,1656.0,466566.0,466566.0,0.0
555,,Czech Republic,Andorra,26.0,46.0,9237.0,9237.0,0.0
556,605.0,ILLINOIS,IL,3707.0,6813.0,374362.0,374362.0,1.0
557,,Ginger/Red,Light Brindle,1.0,10.0,82545.0,82545.0,0.0
558,,Santa Clara Valley,Niagara-On-The-Lake,104.0,9.0,129971.0,129971.0,0.0
559,,96910-5120,00802-6623,1.0,1.0,1973.0,1973.0,0.0
560,,Brown/Rust,Light Cream,3.0,2.0,82545.0,82545.0,0.0
561,,Data for GDP and its components excludes the temporarily occupied territory of the Autonomous Republic of Crimea and Sevastopol.,"Refers to Transportation, storage, postal and courier services.",2.0,1.0,68023.0,68023.0,0.0
562,,Hochi Film Awards,Los Angeles Film Critics Association Awards,1.0,2.0,331.0,331.0,0.0
563,,Laptop (Refugee),Imagen Dental,28.0,336.0,779092.0,779092.0,0.0
564,,CA-SBE MBE MOSB SB,CA-SB CA-SBE MBE SB,2.0,1.0,346018.0,346018.0,0.0
565,3375.0,Doberman X,Dobermann X,20.0,35.0,82545.0,82545.0,1.0
566,,family,order,30086.0,40059.0,513373.0,513373.0,0.0
567,,"Blacksmiths, hammersmiths, and forging-press workers",Food and beverage tasters and graders,3.0,3.0,41544.0,41544.0,0.0
568,,Z11b,Y05,3.0,33.0,2150.0,2150.0,0.0
569,,Kentucky,New Jersey,7779.0,7779.0,403984.0,403984.0,0.0
570,,CATHEDRAL PARK,IRVINGTON,466.0,463.0,59853.0,59853.0,0.0
571,,AK,OR,32.0,32.0,2720.0,2720.0,0.0
572,,auto repairs,lending institution,336.0,351.0,198900.0,198900.0,0.0
573,,Finland,Mauritius,1.0,1.0,152.0,152.0,0.0
574,,fighting,electric,28.0,39.0,801.0,801.0,0.0
575,,"17,18,77","8,23",2.0,25.0,595971.0,595971.0,0.0
576,,pixiebob shorthair,munchkin longhair,4.0,2.0,29421.0,29421.0,0.0
577,4527.0,TN,TENNESSEE,1069.0,1141.0,374362.0,374362.0,1.0
578,,24/08/2012,05/08/2011,45.0,45.0,8190.0,8190.0,0.0
579,,E_TCA,E_PL,52.0,15.0,11106.0,11106.0,0.0
580,,2,22,346.0,9.0,100048.0,100048.0,0.0
581,,OAKL,CONC,149759.0,220966.0,9971582.0,9971582.0,0.0
582,,wepay,others,63.0,4797.0,5807.0,5807.0,0.0
583,,no,kl,160.0,2.0,85881.0,85881.0,0.0
584,,Mississippi,Florida,78.0,672.0,10621.0,10621.0,0.0
585,360.0,Energy and Utilities; Engineering Services,Energy and Utilities Engineering Services,2.0,1.0,22000.0,22000.0,1.0
586,,"Assault, Simple",DUII,4017.0,1776.0,61779.0,61779.0,0.0
587,,NWS,DQ,19369.0,4831.0,387427.0,387427.0,0.0
588,,DE,UT,56.0,180.0,21112.0,21112.0,0.0
589,,Cameroon,Bulgaria,46.0,46.0,9234.0,9234.0,0.0
590,,Montenegro,Czech Republic,2.0,6.0,150930.0,150930.0,0.0
591,,Nonprofit Organizations,Public Works,1345.0,4791.0,346018.0,346018.0,0.0
592,,THAILAND,PANAMA,52.0,11.0,374362.0,374362.0,0.0
593,,5,8,378.0,31.0,100048.0,100048.0,0.0
594,,Colombia,Sudan,16.0,18.0,2772.0,2772.0,0.0
595,3930.0,Attorney for Petitioner,Attorney for petitioner,50.0,39.0,374362.0,374362.0,1.0
596,2752.0,Shubert-Majestic Theatre,Shubert Theater,5.0,1.0,21607.0,21607.0,1.0
597,,Fine Arts,Financial Technology,94.0,108.0,31212.0,31212.0,0.0
598,,Arizona,Utah,378.0,180.0,21112.0,21112.0,0.0
599,,Social Marketing,"Technology (Security, Audits)",4.0,17.0,31212.0,31212.0,0.0
600,4505.0,NJ,NEW JERSEY,13864.0,16271.0,374362.0,374362.0,1.0
601,,Fruits/Vegetables,Southwestern,112.0,141.0,399918.0,399918.0,0.0
602,,AND,PRI,9.0,14.0,59228.0,59228.0,0.0
603,,Robbery,Fraud,1041.0,1930.0,59853.0,59853.0,0.0
604,,"Grayslake, IL",Industrial/Manufacturing EngineeringGeneral/Other: Engineering,1.0,1.0,22000.0,22000.0,0.0
605,,Movements & Politics,Arts & Culture,12.0,9.0,602.0,602.0,0.0
606,,Qatar,Kenya,1.0,1400.0,151623.0,151623.0,0.0
607,,Japanese Grand Prix,Monaco Grand Prix,34.0,65.0,997.0,997.0,0.0
608,,SC,MT,7779.0,7386.0,403984.0,403984.0,0.0
609,,Middle East & North Africa,North America,21.0,3.0,263.0,263.0,0.0
610,,162,871,86.0,546.0,70964.0,70964.0,0.0
611,,PL,RVR,20.0,5.0,11106.0,11106.0,0.0
612,,PIEDMONT,GRESHAM - WILKES EAST,618.0,45.0,64618.0,64618.0,0.0
613,,SD,UT,16.0,32.0,2720.0,2720.0,0.0
614,,manx/domestic longhair,domestic shorthair/domestic shorthair,2.0,1.0,29421.0,29421.0,0.0
615,,DUBL,COLS,69348.0,82197.0,3313625.0,3313625.0,0.0
616,,GEORGIA,BHUTAN,2185.0,4427.0,884244.0,884244.0,0.0
617,,NORTHWEST HTS,NORTHWEST IND,35.0,141.0,80256.0,80256.0,0.0
618,,Richmond County,Broome County,2.0,1.0,910.0,910.0,0.0
619,,North Fork of Long Island,Curtefranca,642.0,5.0,150930.0,150930.0,0.0
620,,S04,N06,18.0,14.0,1420.0,1420.0,0.0
621,,12TH,NBRK,90784.0,65768.0,3313625.0,3313625.0,0.0
622,,22/02/2013,01/03/2013,45.0,45.0,8190.0,8190.0,0.0
623,,NET DOMESTIC PRODUCT,"Current taxes on income, wealth, etc.",3546.0,6696.0,227092.0,227092.0,0.0
624,,Brooks County,San Luis Obispo County,1.0,1.0,910.0,910.0,0.0
625,,17/09/2010,17/08/2012,45.0,45.0,8190.0,8190.0,0.0
626,,Prostitution,Weapons,440.0,330.0,64618.0,64618.0,0.0
627,,Malbec-Cabernet Sauvignon,Meritage,58.0,317.0,150930.0,150930.0,0.0
628,,Niger,Dominican Republic,368.0,368.0,72485.0,72485.0,0.0
629,,Yemen,Central African Republic,21.0,16.0,2772.0,2772.0,0.0
630,,Western Europe,Middle East and Northern Africa,21.0,19.0,157.0,157.0,0.0
631,,less_subsidies_on_products,forestry_and_logging,1982.0,775.0,61626.0,61626.0,0.0
632,,tenge,Kyrgyz som,96.0,303.0,100048.0,100048.0,0.0
633,,Mâcon-Verze,River Junction,3.0,5.0,150930.0,150930.0,0.0
634,,PA,AL,40324.0,11626.0,943111.0,943111.0,0.0
635,,Bexar County,Merced County,1.0,1.0,910.0,910.0,0.0
636,3860.0,ZMB,zmb,1856.0,14.0,463231.0,463231.0,1.0
637,,cedi (Second),Malawi kwacha,79.0,130.0,48269.0,48269.0,0.0
638,,KOV,WEB,1.0,1.0,842.0,842.0,0.0
639,,61,"1,9",26.0,1.0,225363.0,225363.0,0.0
640,,Brussels,Uttar Pradesh,1.0,1.0,73.0,73.0,0.0
641,,Macedonia,Slovenia,16.0,94.0,150930.0,150930.0,0.0
642,,Kansas,Connecticut,1.0,1.0,52.0,52.0,0.0
643,,Rwanda,Fiji,829.0,135.0,68023.0,68023.0,0.0
644,,muni driver restroom,club,5.0,125.0,198900.0,198900.0,0.0
645,,882,W31,535.0,2.0,61779.0,61779.0,0.0
646,,WOAK,WDUB,208819.0,159656.0,9971582.0,9971582.0,0.0
647,,LO1,680,3.0,1038.0,63279.0,63279.0,0.0
648,,GEO,WSM,1.0,1.0,269.0,269.0,0.0
649,,Light Wheaten,Red Blenheim,1.0,1.0,82545.0,82545.0,0.0
650,,Syrian Arab Republic,Kuwait,380.0,412.0,79422.0,79422.0,0.0
651,4097.0,Managing Paralegal,MANAGING PARALEGAL,8.0,9.0,374362.0,374362.0,1.0
652,,KEN,JEY;GBR,1.0,1.0,2031.0,2031.0,0.0
653,,ZAMBIA,POLAND,1.0,4.0,1973.0,1973.0,0.0
654,,Rwanda franc,Philippine peso,522.0,580.0,61626.0,61626.0,0.0
655,,OVC,COPD,30092.0,52536.0,403984.0,403984.0,0.0
656,,Colinele Dobrogei,Württemberg,3.0,15.0,150930.0,150930.0,0.0
657,,engineering jobs,logistics jobs,1858.0,1885.0,50000.0,50000.0,0.0
658,,Terrier Jack Russell,Alsatian X,45.0,1.0,82545.0,82545.0,0.0
659,,Cream/Gold,Tan Beige,27.0,3.0,82545.0,82545.0,0.0
660,,Semiconductors,Specialized REITs,13.0,3.0,505.0,505.0,0.0
661,,E_D309,E_MULTI,52.0,6.0,11106.0,11106.0,0.0
662,,FO,PE,17.0,549.0,24957.0,24957.0,0.0
663,3931.0,Attorney for petitioner,Attorney for Petitioner,39.0,50.0,374362.0,374362.0,1.0
664,,Oyama,Bern,1.0,1.0,73.0,73.0,0.0
665,,96799-5258,96367-0049,1.0,1.0,1973.0,1973.0,0.0
666,,Korea DPR,Saudi Arabia,4.0,7.0,4572.0,4572.0,0.0
667,,E_PHHD,SP,34.0,15.0,11106.0,11106.0,0.0
668,,UY,GT,6300.0,118.0,2483304.0,2483304.0,0.0
669,3923.0,Shareholder/Attorney,SHAREHOLDER / ATTORNEY,3.0,9.0,374362.0,374362.0,1.0
670,,New York,Idaho,112.0,16.0,2720.0,2720.0,0.0
671,,Jersey,Jamaica,12.0,1.0,2031.0,2031.0,0.0
672,4058.0,Immigration Lawyer,immigration lawyer,103.0,7.0,374362.0,374362.0,1.0
673,,q28LovePython,q19TalToolRemoteorLiveIntTool,2.0,1.0,452.0,452.0,0.0
674,,Dade County,Lucas County,1.0,1.0,910.0,910.0,0.0
675,,New York,Maryland,549.0,142.0,7930.0,7930.0,0.0
676,,Layer 1 Down,Repositioning,93.0,166.0,565.0,565.0,0.0
677,,West Chicago,North Chicago,1.0,1.0,13.0,13.0,0.0
678,,Tennessee,Wyoming,48.0,16.0,2720.0,2720.0,0.0
679,4153.0,PASTOR,Partner/Attorney of Record,1.0,1.0,374362.0,374362.0,1.0
680,,Cross Breed,Saluki Cross,60.0,1.0,82545.0,82545.0,0.0
681,,Santa Cruz County,Napa-Sonoma-Lake,6.0,2.0,150930.0,150930.0,0.0
