w1,w2,count1,count2,total1,total2,isDuplicate,jaccard_1,jaccard_2,jaccard_3,cosine_1,cosine_2,cosine_3,w_levenshtein
tob11_2,can8_1,4350.0,156.0,403984.0,403984.0,0.0,0.8,1.0,1.0,0.5917517095361369,1.0,1.0,6.0
eg,e,26328.0,16352.0,324403.0,324403.0,0.0,0.5,1.0,1.0,0.29289321881345254,1.0,1.0,1.0
union trans./prof. services,union trans./prof. services,1.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marina bay,le mans,1.0,1.0,73.0,73.0,0.0,0.6363636363636364,0.9285714285714286,1.0,0.43305329048615915,0.8639172365120457,1.0,9.0
avoriaz fantastic film festival,chicago film critics association awards,1.0,4.0,331.0,331.0,0.0,0.368421052631579,0.803921568627451,0.9166666666666666,0.17517810220036967,0.6186149643017631,0.8523653511606268,31.0
republic rider (annual),local365 youth (age 13-17 riders),73.0,3.0,649231.0,649231.0,0.0,0.5769230769230769,0.8260869565217391,0.8936170212765957,0.32497682487703117,0.6984886554222365,0.8040345495825949,28.0
uganda,togo,1.0,1.0,155.0,155.0,0.0,0.8571428571428572,1.0,1.0,0.8556624327025936,1.0,1.0,6.0
ca-mb,ca-sb ca-sbe mosb,5.0,12.0,346018.0,346018.0,0.0,0.4444444444444444,0.8461538461538461,0.9285714285714286,0.2647853779061923,0.6220355269907728,0.7480236846605152,12.0
montana,nebraska,24.0,24.0,1224.0,1224.0,0.0,0.8,1.0,1.0,0.42792244645264466,1.0,1.0,6.0
sex offenses,aggravated assault,479.0,1699.0,61497.0,61497.0,0.0,0.8,1.0,1.0,0.7043438020054587,1.0,1.0,16.0
zaire,portugal,1.0,10.0,4572.0,4572.0,0.0,0.8181818181818181,1.0,1.0,0.683772233983162,1.0,1.0,8.0
gresham - southwest gresh,far southwest,1.0,105.0,63279.0,63279.0,0.0,0.2857142857142857,0.5909090909090908,0.6521739130434783,0.16155537303987522,0.47076225324284304,0.5520859912353165,14.0
syc,fcs,1.0,1.0,269.0,269.0,0.0,0.5,1.0,1.0,0.33333333333333326,1.0,1.0,3.0
education and training services,distribution and conditioning systems and equipment and components,10643.0,5164.0,346018.0,346018.0,0.0,0.3157894736842105,0.7666666666666666,0.8450704225352113,0.09752682514918976,0.5377568830290798,0.6321585309853759,45.0
transport,health,4615.0,5730.0,100048.0,100048.0,0.0,0.8,1.0,1.0,0.705825797292724,1.0,1.0,8.0
vt,vermont,178.0,298.0,374362.0,374362.0,1.0,0.7142857142857143,1.0,1.0,0.4654775161751513,1.0,1.0,5.0
sc,in,25613.0,37436.0,619129.0,619129.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
mw,so,78.0,78.0,11106.0,11106.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
georgia/ossetia,ireland/united kingdom/(northern ireland),1.0,21.0,1518.0,1518.0,0.0,0.5789473684210527,0.9782608695652174,1.0,0.4283089580539726,0.9653312377359232,1.0,34.0
oman,aruba,46.0,46.0,9237.0,9237.0,0.0,0.8571428571428572,1.0,1.0,0.6220355269907728,1.0,1.0,5.0
jor,pol,1.0,1.0,269.0,269.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
n,a,255.0,147122.0,374362.0,374362.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fishing and aquaculture,plus: statistical discrepancy,853.0,2.0,61626.0,61626.0,0.0,0.368421052631579,0.9302325581395349,1.0,0.2771577912079255,0.8599719915971991,1.0,25.0
trading companies & distributors,alternative carriers,1.0,1.0,505.0,505.0,0.0,0.5263157894736843,0.9069767441860466,1.0,0.27150720361422587,0.8524577772873365,1.0,24.0
per,eth,78.0,3.0,59228.0,59228.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
maine,wyoming,1.0,1.0,52.0,52.0,0.0,0.6666666666666667,0.8888888888888888,1.0,0.49290744716289014,0.7958758547680684,1.0,5.0
16,british virgin islands,1.0,135.0,61626.0,61626.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0
governance services,other operational services,212.0,975.0,151623.0,151623.0,0.0,0.33333333333333337,0.7,0.7941176470588236,0.17336021549085046,0.4256203141993873,0.653448359958164,13.0
lk,et,751.0,1250.0,151623.0,151623.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
young-professionals-of-chicago,axis-bni,4.0,49.0,5807.0,5807.0,0.0,0.7222222222222222,0.9705882352941176,1.0,0.48534976453433465,0.932115576669787,1.0,26.0
b-systematic,i-family,6816.0,1579.0,662207.0,662207.0,0.0,0.5833333333333333,1.0,1.0,0.5256583509747431,1.0,1.0,10.0
quarter-finals,match for third place,66.0,15.0,4572.0,4572.0,0.0,0.631578947368421,1.0,1.0,0.45751101919550996,1.0,1.0,17.0
corse,crémant de bordeaux,48.0,6.0,129971.0,129971.0,0.0,0.7333333333333334,0.95,1.0,0.5017271208775602,0.8881966011250105,1.0,15.0
russian federation,djibouti,1.0,1.0,269.0,269.0,0.0,0.6428571428571428,0.9565217391304348,1.0,0.5381197846482995,0.9083301502971789,1.0,15.0
vin de pays des coteaux de murviel,mendocino-amador,1.0,5.0,150930.0,150930.0,0.0,0.5263157894736843,0.9743589743589743,1.0,0.5253071168288561,0.9660382194594338,1.0,28.0
mic,kir,1.0,1.0,269.0,269.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
greece,iceland,200.0,197.0,8406.0,8406.0,0.0,0.7777777777777778,0.9,1.0,0.5635642195280153,0.8174258141649446,1.0,6.0
attorney at law,attorney at law,4256.0,26670.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lca,som,1.0,1.0,269.0,269.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
laurelhurst,gresham - northeast gresh,221.0,1.0,64618.0,64618.0,0.0,0.5714285714285714,0.9259259259259259,1.0,0.40998341065768995,0.8469068910760513,1.0,20.0
d304,p,52.0,30.0,11106.0,11106.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
u03,u02,14.0,10.0,1420.0,1420.0,0.0,0.5,0.6666666666666667,1.0,0.33333333333333326,0.5000000000000001,1.0,1.0
prince george county,montrose county,1.0,1.0,910.0,910.0,0.0,0.3571428571428571,0.6956521739130435,0.76,0.25378146279849223,0.5308425683715817,0.6077677297236319,10.0
x05,z14a,33.0,1.0,2117.0,2117.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
alaska,ak,64.0,58.0,374362.0,374362.0,1.0,0.5,1.0,1.0,0.18350341907227408,1.0,1.0,4.0
ground,ghost,34.0,14.0,801.0,801.0,0.0,0.7777777777777778,1.0,1.0,0.6348516283298893,1.0,1.0,4.0
india,netherlands,1.0,1.0,73.0,73.0,0.0,0.7,0.9230769230769231,1.0,0.6096399708205869,0.841886116991581,1.0,10.0
curfew,burglary,211.0,4902.0,70964.0,70964.0,0.0,0.8181818181818181,0.9090909090909091,1.0,0.6127016653792583,0.8309691490542968,1.0,6.0
private households with employed persons,"professional, scientific and technical activities",780.0,977.0,68023.0,68023.0,0.0,0.33333333333333337,0.9178082191780822,1.0,0.30865511330545914,0.8828696785835455,1.0,40.0
fishing and aquaculture,"agriculture, forestry and fishing",784.0,3082.0,68023.0,68023.0,0.0,0.21052631578947367,0.5428571428571429,0.6666666666666667,0.15917721234462168,0.3876275643042054,0.4904898289147466,29.0
water,fairy,14.0,23.0,800.0,800.0,0.0,0.75,1.0,1.0,0.6000000000000001,1.0,1.0,4.0
repositioning,layer 1 down,259.0,167.0,1521.0,1521.0,0.0,0.75,1.0,1.0,0.6656330724547883,1.0,1.0,12.0
7-day membership (austin b-cycle),prohibited,2760.0,8.0,649231.0,649231.0,0.0,0.6363636363636364,0.975,1.0,0.4825451103317989,0.9410744349011211,1.0,28.0
a10500000075ine,a1050000000wf0q,1.0,103.0,4861.0,4861.0,0.0,0.6363636363636364,0.6428571428571428,0.6428571428571428,0.06483300549186521,0.12095092700846743,0.16442725141265035,5.0
portugal,korea republic,1.0,1.0,20.0,20.0,0.0,0.5714285714285714,0.9444444444444444,1.0,0.41666666666666663,0.9024099927051467,1.0,11.0
n,n,2684.0,433.0,158026.0,158026.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ig,lb,2.0,6.0,85881.0,85881.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
aggravated assault,burglary,1966.0,4202.0,64618.0,64618.0,0.0,0.6153846153846154,1.0,1.0,0.4755955759149242,1.0,1.0,16.0
savannahfund,afrilabs,12.0,1453.0,24933.0,24933.0,0.0,0.75,1.0,1.0,0.4836022205056777,1.0,1.0,10.0
npishs_final_consumption_expenditure,less_imports_of_goods_and_services,8206.0,14747.0,191325.0,191325.0,0.0,0.25,0.9508196721311475,1.0,0.2515448008162511,0.8716259585092258,1.0,30.0
nh,new hampshire,267.0,386.0,374362.0,374362.0,1.0,0.8181818181818181,1.0,1.0,0.48550424457247354,1.0,1.0,11.0
us ambassador residence,us ambasador residence,4.0,1.0,21607.0,21607.0,1.0,0.0,0.045454545454545414,0.13636363636363635,0.007617197890406935,0.02299157908160565,0.07289493069889341,1.0
265,237,10.0,12.0,10001.0,10001.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
trans fat / second compliance inspection,trans fat / compliance inspection,68.0,378.0,399918.0,399918.0,0.0,0.0625,0.11764705882352944,0.23076923076923073,0.014539580425490084,0.0714285714285714,0.12592517987790242,7.0
e_102,e_monsup,52.0,1.0,11106.0,11106.0,0.0,0.8181818181818181,0.9,1.0,0.683772233983162,0.8110177634953863,1.0,6.0
ct,sd,8.0,1.0,558.0,558.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
peru,thailand,46.0,46.0,9237.0,9237.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
croatia,vatican city,1340.0,1.0,515738.0,515738.0,0.0,0.6,0.8666666666666667,0.9285714285714286,0.2546440075000701,0.7538170180413345,0.8585786437626906,10.0
d114,rvwdls,52.0,1.0,11106.0,11106.0,0.0,0.875,1.0,1.0,0.8333333333333333,1.0,1.0,6.0
yemen,fiji,492.0,242.0,100048.0,100048.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
approved,revoked,733.0,50.0,198900.0,198900.0,0.0,0.375,0.9166666666666666,1.0,0.3675444679663241,0.8456966500379081,1.0,5.0
meat/produce marts,church,2.0,434.0,198900.0,198900.0,0.0,0.7857142857142857,1.0,1.0,0.7011928476664016,1.0,1.0,16.0
forint,forint,372.0,2466.0,227092.0,227092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"works, building",education services,4367.0,1978.0,151623.0,151623.0,0.0,0.5789473684210527,1.0,1.0,0.46863106867594284,1.0,1.0,17.0
northwest ind,foster-powell,86.0,840.0,61281.0,61281.0,0.0,0.6,0.9090909090909091,1.0,0.49922660433280863,0.8333333333333333,1.0,11.0
immigration lawyer,immigration lawyer,7.0,103.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,931,1300.0,940.0,73590.0,73590.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
poland,austria,107.0,19.0,374362.0,374362.0,0.0,0.9090909090909091,1.0,1.0,0.7278344730240913,1.0,1.0,7.0
indiana,nevada,32.0,32.0,2720.0,2720.0,0.0,0.5,1.0,1.0,0.313593527016356,1.0,1.0,4.0
napa,willamette valley,8801.0,3181.0,150930.0,150930.0,0.0,0.9166666666666666,1.0,1.0,0.7385118198157545,1.0,1.0,15.0
worked with pay in own family-operated farm or business,worked for private establishment,14.0,13731.0,41544.0,41544.0,0.0,0.18181818181818177,0.8125,0.8904109589041096,0.10636778488464915,0.6254873296405845,0.7823571249669965,39.0
argentina,montenegro,46.0,26.0,9234.0,9234.0,0.0,0.4444444444444444,0.8666666666666667,1.0,0.3759622792466172,0.7642977396044842,1.0,8.0
630,961,533.0,1090.0,61779.0,61779.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
mill park,hollywood,841.0,446.0,61779.0,61779.0,0.0,0.9230769230769231,0.9333333333333333,1.0,0.7074910303491477,0.875,1.0,7.0
senior associate,senior associate,53.0,541.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lebanon,not classified,1.0,1.0,269.0,269.0,0.0,0.6153846153846154,0.9444444444444444,1.0,0.5285954792089683,0.8867722965855405,1.0,13.0
pb2,962,1.0,1154.0,61497.0,61497.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
fr,pe,13442.0,1861.0,2483304.0,2483304.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
maine,me,247.0,148.0,374362.0,374362.0,1.0,0.6,1.0,1.0,0.3675444679663241,1.0,1.0,3.0
arg,imn,1.0,1.0,269.0,269.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
mbe sb sdvosb,ca-dvbe ca-sb,1.0,1339.0,346018.0,346018.0,0.0,0.4545454545454546,0.75,0.95,0.41205526420786875,0.6875,0.9163757989992909,10.0
white,black or african american,1403.0,106.0,466566.0,466566.0,0.0,0.875,1.0,1.0,0.8360924905875541,1.0,1.0,23.0
gtq,tjs,7243.0,17553.0,671205.0,671205.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
va,virginia,4508.0,2780.0,374362.0,374362.0,1.0,0.6666666666666667,1.0,1.0,0.6220355269907728,1.0,1.0,6.0
"6,59",56,4.0,2.0,223379.0,223379.0,0.0,0.5,1.0,1.0,0.29289321881345254,1.0,1.0,3.0
himalayan,javanese,38.0,2.0,29421.0,29421.0,0.0,0.8181818181818181,0.9285714285714286,1.0,0.47825080525004904,0.8663693790437879,1.0,8.0
west new york,new york mills,1.0,2.0,13.0,13.0,0.0,0.3076923076923077,0.6111111111111112,0.6470588235294117,0.24296670138977483,0.43955146168219494,0.4777670321329065,11.0
eur,nzd,6373.0,339.0,63465.0,63465.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
et,lk,1250.0,751.0,151623.0,151623.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
epanomi,lesbos,17.0,1.0,129971.0,129971.0,0.0,0.8,1.0,1.0,0.7327387580875757,1.0,1.0,6.0
arizona,arkansas,1246.0,310.0,48722.0,48722.0,0.0,0.625,0.9166666666666666,1.0,0.33333333333333337,0.8456966500379081,1.0,5.0
d110,e_pdisc,52.0,12.0,11106.0,11106.0,0.0,0.8888888888888888,1.0,1.0,0.8456966500379081,1.0,1.0,6.0
i-abbreviation,b-family,59.0,3622.0,571153.0,571153.0,0.0,0.7142857142857143,1.0,1.0,0.42264973081037416,1.0,1.0,11.0
gross capital formation,household consumption expenditure (including non-profit institutions serving households),9188.0,9188.0,81106.0,81106.0,0.0,0.4347826086956522,0.9066666666666666,0.9782608695652174,0.27644334337776055,0.7525304987366619,0.9175213901157677,74.0
sh.sta.bfed.zs,sh.sta.bfed.zs,432.0,1.0,463231.0,463231.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eth,per,3.0,78.0,59228.0,59228.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
season,pctfgs,5.0,1.0,11106.0,11106.0,0.0,0.9,1.0,1.0,0.7113248654051871,1.0,1.0,6.0
mozambique,congo,379.0,408.0,81106.0,81106.0,0.0,0.9166666666666666,1.0,1.0,0.7817821097640076,1.0,1.0,9.0
human health and social work activities,"manufacturing, mining and quarrying and other industrial activities",1156.0,2642.0,61626.0,61626.0,0.0,0.30434782608695654,0.71875,0.810126582278481,0.14887444186003684,0.5060956025572789,0.6571424694920862,43.0
israel,estonia,1652.0,1311.0,191325.0,191325.0,0.0,0.5555555555555556,1.0,1.0,0.38278660015163235,1.0,1.0,6.0
mt,id,2615.0,3984.0,943111.0,943111.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
vermont,alabama,32.0,48.0,2720.0,2720.0,0.0,0.9,1.0,1.0,0.913289003047588,1.0,1.0,7.0
moreland city council,bayside city council,2122.0,1764.0,34857.0,34857.0,0.0,0.25,0.6,0.5769230769230769,0.12320540103809441,0.31899477539300103,0.4051881225205374,8.0
chicago park,chicago,1.0,1.0,13.0,13.0,0.0,0.4,0.4545454545454546,0.5,0.16666666666666663,0.2614510541240035,0.29289321881345254,5.0
indonesian,brazilian,1.0,31.0,842.0,842.0,0.0,0.7272727272727273,0.8666666666666667,0.9285714285714286,0.41165159458544776,0.7642977396044842,0.8663693790437879,7.0
sub-saharan africa,europe and central asia,432.0,23.0,2772.0,2772.0,0.0,0.5555555555555556,0.9142857142857143,1.0,0.2653691133075471,0.8019704914046651,1.0,17.0
indore,pune,5.0,32.0,636.0,636.0,0.0,0.75,1.0,1.0,0.5917517095361369,1.0,1.0,5.0
091,033,281.0,2037.0,198900.0,198900.0,0.0,0.75,1.0,1.0,0.7418011102528389,1.0,1.0,2.0
guadeloupe,moldova,96.0,3020.0,884244.0,884244.0,0.0,0.6,1.0,1.0,0.554564596812626,1.0,1.0,8.0
yona,new zealand,1.0,5.0,1973.0,1973.0,0.0,0.8,1.0,1.0,0.5149287499273341,1.0,1.0,10.0
somalia,mauritania,1.0,12.0,2772.0,2772.0,0.0,0.7,0.8461538461538461,1.0,0.2928932188134524,0.7278344730240913,1.0,7.0
convention hall ballroom,convention hall,1.0,9.0,21607.0,21607.0,1.0,0.2142857142857143,0.35,0.38095238095238093,0.08085496998194219,0.16437097820326652,0.20740607609878292,9.0
breedekloof,colares,3.0,2.0,129971.0,129971.0,0.0,0.6363636363636364,0.9333333333333333,1.0,0.3930230213331162,0.8709005551264194,1.0,10.0
"income survey (is), 2014","integrated household survey (ihs), 1995",1.0,1.0,263.0,263.0,0.0,0.4814814814814815,0.7111111111111111,0.7959183673469388,0.24033485266210863,0.5913485012497445,0.6495001813836092,21.0
health_and_social_work,transport_storage_and_communications,4693.0,10676.0,223379.0,223379.0,0.0,0.42105263157894735,0.8666666666666667,0.9411764705882353,0.25448874117352405,0.7456147997004426,0.8849552516728945,26.0
"san francisco ca, ca 94107","san francisco, ca",1.0,3.0,22000.0,22000.0,1.0,0.33333333333333337,0.3913043478260869,0.48,0.06371832410146117,0.19566586233212668,0.29108244304143327,9.0
utah,alaska,469.0,62.0,48722.0,48722.0,0.0,0.8571428571428572,1.0,1.0,0.5669872981077806,1.0,1.0,5.0
nws,ko,19369.0,70940.0,387427.0,387427.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
proxy pandeiro uol,apache/2,1.0,15.0,1781.0,1781.0,0.0,0.8235294117647058,0.9545454545454546,1.0,0.7113248654051871,0.913289003047588,1.0,15.0
ca,ny,16.0,3169169.0,5893886.0,5893886.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
polish,argentine,1.0,24.0,842.0,842.0,0.0,0.9166666666666666,1.0,1.0,0.8867722965855405,1.0,1.0,8.0
white,black or african american,20.0,1.0,466566.0,466566.0,0.0,0.875,1.0,1.0,0.8360924905875541,1.0,1.0,23.0
female,"black, non-hispanic",47075.0,49324.0,403984.0,403984.0,0.0,0.8823529411764706,1.0,1.0,0.8094998094997142,1.0,1.0,18.0
equals_saving_gross,plus_sum_of_compensation_of_employees_and_property_income_from_the_rest_of_the_world,10276.0,8608.0,215337.0,215337.0,0.0,0.5454545454545454,0.9333333333333333,0.9888888888888889,0.4019735727949745,0.8579978554616235,0.9759853946785962,73.0
curaçao,argentina,11.0,46.0,9234.0,9234.0,0.0,0.8181818181818181,1.0,1.0,0.5377498364789757,1.0,1.0,9.0
manufacturing (c),information and communication (j),14294.0,14082.0,320551.0,320551.0,0.0,0.25,0.8974358974358975,1.0,0.23617126040299885,0.8456966500379081,1.0,24.0
litter p/u,inhouse - recycling,71.0,3352.0,564403.0,564403.0,0.0,0.6470588235294117,0.96,1.0,0.5175493593229923,0.925464400750007,1.0,17.0
"assistant general counsel, the ohio state univ.","assistant general counsel, the ohio state universi",22.0,3.0,374362.0,374362.0,1.0,0.05882352941176472,0.06818181818181823,0.10416666666666663,0.009703906524219486,0.04170131526958609,0.051092453441910046,4.0
closed captioning over the internet,tower,265.0,208.0,943111.0,943111.0,0.0,0.7647058823529411,0.9714285714285714,1.0,0.3947272183660364,0.8377785788692375,1.0,31.0
"electricity, gas, steam and air conditioning supply (d)",financial and insurance activities (k),11683.0,13813.0,320551.0,320551.0,0.0,0.3913043478260869,0.8382352941176471,0.9523809523809523,0.12208788315185592,0.6552748733366539,0.9108686964356827,39.0
retail; advertising and pr services; restaurant/food services,retailadvertising and pr servicesrestaurant/food services,5.0,3.0,22000.0,22000.0,1.0,0.052631578947368474,0.13043478260869568,0.2142857142857143,0.013888207637264394,0.05345274574089298,0.08414360716268798,4.0
montana,mt,4.0,14.0,374362.0,374362.0,1.0,0.6,1.0,1.0,0.5735985672887791,1.0,1.0,5.0
pitt,orin,225405.0,138891.0,9971582.0,9971582.0,0.0,0.8333333333333334,1.0,1.0,0.7958758547680684,1.0,1.0,4.0
uruguay,angola,1519.0,1519.0,401016.0,401016.0,0.0,0.75,1.0,1.0,0.705825797292724,1.0,1.0,6.0
cfa franc,cfa franc,1202.0,2984.0,227092.0,227092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
papua new guinea,burundi,46.0,46.0,9237.0,9237.0,0.0,0.75,1.0,1.0,0.5875210443078474,1.0,1.0,13.0
buckman-east,madison south,700.0,652.0,61779.0,61779.0,0.0,0.625,0.9523809523809523,1.0,0.4814370211582685,0.919417703597462,1.0,11.0
lyric theater,lyric theatre,6.0,935.0,806179.0,806179.0,1.0,0.0,0.2857142857142857,0.3076923076923077,2.220446049250313e-16,0.16666666666666652,0.18181818181818177,2.0
vi,gl,80.0,4.0,85881.0,85881.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
information technology,materials,68.0,25.0,505.0,505.0,0.0,0.5625,0.8846153846153846,0.9615384615384616,0.5454545454545454,0.7685449750568621,0.9154845745271484,17.0
pa,810,22.0,1552.0,63279.0,63279.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
m,m,7766.0,1516.0,158026.0,158026.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenton,sunnyside,667.0,635.0,61497.0,61497.0,0.0,0.8,1.0,1.0,0.50970966215454,1.0,1.0,8.0
hi,id,4.0,5.0,558.0,558.0,0.0,0.6666666666666667,1.0,1.0,0.5000000000000001,1.0,1.0,2.0
clothing accessories stores,children's and infants' clothing stores,2.0,3.0,374362.0,374362.0,0.0,0.1875,0.6097560975609756,0.76,0.18523743276052285,0.443706088833409,0.6054424304671424,25.0
level percent,"level $ and level %, open",116.0,3.0,2720.0,2720.0,0.0,0.6,0.7083333333333333,0.8461538461538461,0.1874329544738601,0.4059114742139954,0.5667757111408942,17.0
o02,m05,8.0,10.0,1420.0,1420.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
layer 3 up,layer 1 down,194.0,148.0,1055.0,1055.0,0.0,0.5714285714285714,0.6666666666666667,0.7142857142857143,0.3056349251705863,0.49748109237039395,0.5527864045000421,5.0
equatorial guinea,indonesia,403.0,414.0,81106.0,81106.0,0.0,0.6428571428571428,0.8571428571428572,1.0,0.38196855685047426,0.7348349570550448,1.0,14.0
retailadvertising and pr services,retail; advertising and pr services,5.0,1.0,22000.0,22000.0,1.0,0.06666666666666665,0.09090909090909094,0.17142857142857137,0.009292021109189141,0.054094697073082676,0.09330717075295247,2.0
missouri,ohio,24.0,24.0,1224.0,1224.0,0.0,0.7142857142857143,1.0,1.0,0.5285954792089682,1.0,1.0,7.0
4,49,29.0,1.0,320551.0,320551.0,0.0,0.5,1.0,1.0,0.29289321881345254,1.0,1.0,1.0
nicaragua,tunisia,17.0,1.0,2772.0,2772.0,0.0,0.5555555555555556,0.9230769230769231,1.0,0.39753592392329073,0.8556624327025936,1.0,8.0
pescara,quebec,1.0,1.0,73.0,73.0,0.0,0.7777777777777778,1.0,1.0,0.6464466094067263,1.0,1.0,7.0
cameroon,nauru,1519.0,1519.0,401016.0,401016.0,0.0,0.625,1.0,1.0,0.641431417199682,1.0,1.0,6.0
the netherlands,united kingdom,1.0,114.0,1973.0,1973.0,0.0,0.6875,1.0,1.0,0.4836022205056778,1.0,1.0,13.0
ben,dom,1.0,30.0,15736.0,15736.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
norway,romania,200.0,200.0,8406.0,8406.0,0.0,0.5,1.0,1.0,0.3195861825602282,1.0,1.0,6.0
new zealand,yona,5.0,1.0,1973.0,1973.0,0.0,0.8,1.0,1.0,0.5149287499273341,1.0,1.0,10.0
html,video,3101.0,11.0,3122.0,3122.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
w60,570,2.0,849.0,64618.0,64618.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
20,550,13.0,1304.0,80256.0,80256.0,0.0,0.6666666666666667,1.0,1.0,0.683772233983162,1.0,1.0,2.0
latvia,israel,2870.0,4831.0,884244.0,884244.0,0.0,0.625,1.0,1.0,0.42264973081037416,1.0,1.0,6.0
do,in,1.0,1562.0,2483304.0,2483304.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
missouri,kansas,96.0,16.0,2720.0,2720.0,0.0,0.8888888888888888,1.0,1.0,0.6348516283298893,1.0,1.0,7.0
seychelles,australia,191.0,727.0,48269.0,48269.0,0.0,0.8181818181818181,1.0,1.0,0.7690598923241497,1.0,1.0,9.0
"milwaukee, wi","milwaukee, wi 53224",1.0,1.0,22000.0,22000.0,1.0,0.2857142857142857,0.33333333333333337,0.3529411764705882,0.14797135431539,0.18350341907227385,0.19560033346015626,6.0
cml a,bldg d,1.0,1.0,198900.0,198900.0,0.0,0.75,1.0,1.0,0.683772233983162,1.0,1.0,5.0
the chugh firm,"the chugh firm, apc",2.0,2.0,374362.0,374362.0,1.0,0.2142857142857143,0.2777777777777778,0.2941176470588235,0.0721629762184931,0.1501634144012024,0.15983194958319402,5.0
