w1,w2,count1,count2,total1,total2,isDuplicate,jaccard_1,jaccard_2,jaccard_3,cosine_1,cosine_2,cosine_3,w_levenshtein
gresham - rockwood group,arlington hghts,120.0,37.0,80256.0,80256.0,0.0,0.65,1.0,1.0,0.4692089578423704,1.0,1.0,20.0
tennessee,fairfax,32.0,16.0,2720.0,2720.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
mali,guatemala,3.0,51.0,59228.0,59228.0,0.0,0.625,0.7777777777777778,0.875,0.3545027756320972,0.5917517095361371,0.7327387580875757,6.0
152,932,3.0,1241.0,70964.0,70964.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
"reinhorn law, inc.","reinhorn law, inc.",1.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w11,r1x7,3.0,33.0,2117.0,2117.0,0.0,0.8,1.0,1.0,0.5527864045000421,1.0,1.0,3.0
847,847,1.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
remote violence,remote violence,10456.0,30.0,165808.0,165808.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,310,22.0,15.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
id,idaho,260.0,264.0,374362.0,374362.0,1.0,0.6,0.75,1.0,0.3675444679663241,0.5,1.0,3.0
speaker,ensemble,517.0,7915.0,806179.0,806179.0,0.0,0.8,1.0,1.0,0.3763904355376765,1.0,1.0,7.0
6002,6002,3.0,4.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm,ak,10269.0,5312.0,768922.0,768922.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
hi,hawaii,113.0,158.0,374362.0,374362.0,1.0,0.5,1.0,1.0,0.3291796067500631,1.0,1.0,4.0
962,3,1327.0,5.0,59853.0,59853.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
mo,la,7386.0,7386.0,403984.0,403984.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
bmu;vgb,bmu;phl,39.0,6.0,24957.0,24957.0,0.0,0.5555555555555556,0.6666666666666667,0.75,0.37005921165128797,0.4999999999999999,0.6000000000000001,3.0
massachusetts,arkansas,7574.0,7648.0,403984.0,403984.0,0.0,0.8181818181818181,0.8823529411764706,1.0,0.3500663163803185,0.7817821097640076,1.0,9.0
india,the former yugoslav republic of macedonia,1774.0,221.0,215337.0,215337.0,0.0,0.8095238095238095,0.9767441860465116,1.0,0.6741781235848017,0.9209430584957905,1.0,37.0
302,302,32.0,25.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"integrated household survey (ihs), 2014","priority survey (ps), 2010",14.0,1.0,263.0,263.0,0.0,0.33333333333333337,0.6818181818181819,0.7551020408163265,0.25721864729179267,0.5800806167831092,0.5973063668715853,21.0
cape south coast,württemberg,2.0,22.0,129971.0,129971.0,0.0,0.875,1.0,1.0,0.7249904508915366,1.0,1.0,15.0
ls,ry,633.0,1545.0,151623.0,151623.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
md,maryland,2508.0,3391.0,374362.0,374362.0,1.0,0.7142857142857143,1.0,1.0,0.5527864045000421,1.0,1.0,6.0
"multiracial, non-hispanic",overall,38160.0,63215.0,403984.0,403984.0,0.0,0.7777777777777778,0.9285714285714286,1.0,0.587918308153933,0.8333333333333333,1.0,22.0
peru,cabo verde,368.0,368.0,73646.0,73646.0,0.0,0.8181818181818181,0.9090909090909091,1.0,0.5669872981077806,0.8075499102701247,1.0,8.0
cathedral park,woodland park,469.0,27.0,64618.0,64618.0,0.0,0.5,0.8095238095238095,0.85,0.31523761673767425,0.6797436923898257,0.7388835160664533,8.0
2,18,28.0,6.0,215337.0,215337.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
"coastal commission, california","tahoe conservancy, california",178.0,93.0,346018.0,346018.0,0.0,0.2941176470588235,0.641025641025641,0.75,0.14369845093186928,0.4136472701440508,0.5999338679006807,15.0
villa park,jose zorrilla,3.0,3.0,4572.0,4572.0,0.0,0.6153846153846154,0.8333333333333334,0.8823529411764706,0.3868606605150343,0.7113248654051871,0.7867992836443896,12.0
belarus,iran (islamic republic of),233.0,1144.0,48269.0,48269.0,0.0,0.5882352941176471,0.9642857142857143,1.0,0.4758575816390408,0.9241901956421097,1.0,22.0
paraguay,trinidad and tobago,1.0,1.0,269.0,269.0,0.0,0.7692307692307692,0.9565217391304348,1.0,0.5408688708786747,0.9154845745271484,1.0,16.0
923,911,797.0,728.0,61497.0,61497.0,0.0,0.75,1.0,1.0,0.7418011102528389,1.0,1.0,2.0
alc8_0_2,art5_0,107.0,2610.0,403984.0,403984.0,0.0,0.7,0.9090909090909091,1.0,0.4836022205056777,0.8309691490542968,1.0,5.0
dy,au,1.0,9.0,161.0,161.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
offenses against family,weapons,59.0,264.0,59853.0,59853.0,0.0,0.6666666666666667,0.9615384615384616,1.0,0.4060558281283573,0.8333333333333333,1.0,19.0
yemen: former yemen arab republic,qatar,189.0,368.0,80583.0,80583.0,0.0,0.8888888888888888,0.9666666666666667,1.0,0.6991290342221594,0.9246221638555591,1.0,30.0
ga,georgia,5974.0,5943.0,374362.0,374362.0,1.0,0.6666666666666667,1.0,1.0,0.29289321881345254,1.0,1.0,5.0
2140,2140,3.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
montana,mt,73.0,86.0,374362.0,374362.0,1.0,0.6,1.0,1.0,0.5735985672887791,1.0,1.0,5.0
kuwait,haiti,166.0,29.0,374362.0,374362.0,0.0,0.5714285714285714,0.7142857142857143,0.8333333333333334,0.38278660015163235,0.5527864045000421,0.7113248654051871,4.0
az,sc,64.0,32.0,2720.0,2720.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
transportation,services,15518.0,45140.0,671205.0,671205.0,0.0,0.7272727272727273,1.0,1.0,0.7272276372050095,1.0,1.0,12.0
storm,litter control,1610.0,1058.0,564403.0,564403.0,0.0,0.7272727272727273,1.0,1.0,0.38605938648507954,1.0,1.0,11.0
retail; rental services; restaurant/food services,retailrental servicesrestaurant/food services,1.0,4.0,22000.0,22000.0,1.0,0.05882352941176472,0.17647058823529416,0.23809523809523814,0.020493621243370952,0.07206604803954175,0.12927349737407856,4.0
plus,transport,238.0,4615.0,100048.0,100048.0,0.0,0.7777777777777778,1.0,1.0,0.7226499018873854,1.0,1.0,8.0
poli's theatre,poli theater,1.0,1.0,21607.0,21607.0,1.0,0.16666666666666663,0.5,0.625,0.05719095841793653,0.33100639199432735,0.4522774424948339,4.0
wilkes,gresham - centennial east,638.0,8.0,80256.0,80256.0,0.0,0.75,0.962962962962963,1.0,0.5748047972378127,0.9122941980692971,1.0,21.0
litas,litas,792.0,1104.0,227092.0,227092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
costa rican colon,costa rican colon,183.0,911.0,227092.0,227092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,2242,7.0,32.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1y8,r1x8,33.0,33.0,2117.0,2117.0,0.0,0.4,0.8,1.0,0.25,0.6666666666666666,1.0,1.0
macedon ranges shire council,frankston city council,46.0,290.0,34857.0,34857.0,0.0,0.4736842105263158,0.6857142857142857,0.7894736842105263,0.2161381983303795,0.4996297667023244,0.6491767922771883,17.0
collins view,centennial,287.0,2754.0,82958.0,82958.0,0.0,0.5833333333333333,1.0,1.0,0.4107443490112104,1.0,1.0,9.0
construction materials,industrial gases,2.0,2.0,505.0,505.0,0.0,0.33333333333333337,0.8333333333333334,0.9032258064516129,0.24346558416399688,0.7308090489709173,0.820715708599841,15.0
3217,3217,1.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,630,1.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clients below the poverty line,female headed households,7.0,31.0,779092.0,779092.0,0.0,0.7142857142857143,0.9574468085106383,1.0,0.33942174092418376,0.9308698870179717,1.0,25.0
dog (declared dangerous),dog (non std),2.0,316.0,158026.0,158026.0,0.0,0.4666666666666667,0.8709677419354839,0.9,0.30398833743087716,0.7592282938284616,0.8071526960400325,17.0
yard trimmings,bike lane sweeping,54637.0,3.0,564403.0,564403.0,0.0,0.6470588235294117,0.9259259259259259,0.962962962962963,0.5900542041250385,0.8727430474048444,0.9278312163512967,14.0
az,arizona,1400.0,1801.0,374362.0,374362.0,1.0,0.6666666666666667,1.0,1.0,0.29289321881345254,1.0,1.0,5.0
malaysia,mexico,908.0,2315.0,191325.0,191325.0,0.0,0.8,1.0,1.0,0.7817821097640076,1.0,1.0,7.0
00907-1531,00777-0266,1.0,1.0,1351.0,1351.0,0.0,0.6666666666666667,0.7857142857142857,1.0,0.3745372083779054,0.6984886554222364,1.0,6.0
2316,2316,5.0,10.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,w50,614.0,1.0,61281.0,61281.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
monaco,mexico,1.0,1.0,73.0,73.0,0.0,0.625,0.8888888888888888,1.0,0.42264973081037416,0.8,1.0,3.0
viola d'amore,chorus ad lib,9.0,3.0,56194.0,56194.0,0.0,0.5625,0.9565217391304348,1.0,0.37377570891485057,0.9166666666666666,1.0,12.0
corporate secretary / officer,corp. secretary / officer,1.0,1.0,374362.0,374362.0,1.0,0.0714285714285714,0.24137931034482762,0.33333333333333337,0.02565306786160726,0.14284060862508052,0.19742764609487196,5.0
gabon,egypt,46.0,46.0,9234.0,9234.0,0.0,0.8888888888888888,1.0,1.0,0.8,1.0,1.0,5.0
503,503,2.0,3.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"beaverton, or","beaverton, or 97006",1.0,1.0,22000.0,22000.0,1.0,0.2857142857142857,0.33333333333333337,0.3529411764705882,0.14797135431539,0.18350341907227385,0.19560033346015626,6.0
west virginia,texas,1.0,1.0,52.0,52.0,0.0,0.6666666666666667,1.0,1.0,0.5896086591659384,1.0,1.0,12.0
layer 2 down,end,103.0,31.0,740.0,740.0,0.0,0.7272727272727273,1.0,1.0,0.5370899501137243,1.0,1.0,10.0
pvfnc_ee,actcostmeth_note,1.0,1.0,280.0,280.0,0.0,0.6923076923076923,1.0,1.0,0.5661390843626877,1.0,1.0,14.0
isle of man,iran,1172.0,13.0,59228.0,59228.0,0.0,0.7272727272727273,0.9166666666666666,1.0,0.5839748528310782,0.8174258141649446,1.0,8.0
virginia,texas,485.0,1440.0,21112.0,21112.0,0.0,0.9,1.0,1.0,0.8804771390665607,1.0,1.0,8.0
il,ca,1206007.0,1506419.0,5893886.0,5893886.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
common are,west,1.0,8.0,198900.0,198900.0,0.0,0.9090909090909091,1.0,1.0,0.8663693790437879,1.0,1.0,10.0
mw2164.codfw.wmnet,amazons3,2.0,4.0,1781.0,1781.0,0.0,0.8333333333333334,1.0,1.0,0.7609542781331213,1.0,1.0,16.0
homicide,prostitution,22.0,309.0,59853.0,59853.0,0.0,0.8461538461538461,1.0,1.0,0.5954800825220548,1.0,1.0,9.0
6464,6464,6.0,8.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turkmenistan,former czechoslovakia,216.0,153.0,81106.0,81106.0,0.0,0.6111111111111112,0.9666666666666667,1.0,0.5774228726357418,0.9325800137536758,1.0,17.0
pataca,pataca,157.0,284.0,48269.0,48269.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"new york, ny","new york, ny 10012",2.0,1.0,22000.0,22000.0,1.0,0.25,0.3529411764705882,0.375,0.16666666666666663,0.19560033346015626,0.20943058495790523,6.0
ghost,water,27.0,114.0,801.0,801.0,0.0,0.8888888888888888,1.0,1.0,0.8,1.0,1.0,5.0
maryland,connecticut,690.0,668.0,48722.0,48722.0,0.0,0.9230769230769231,1.0,1.0,0.8619868881315291,1.0,1.0,11.0
basel,frankfurt/main,6.0,10.0,4572.0,4572.0,0.0,0.9285714285714286,1.0,1.0,0.8093074821508816,1.0,1.0,13.0
training services,statistical services,4846.0,480.0,151623.0,151623.0,0.0,0.25,0.6521739130434783,0.7307692307692308,0.18719918719878081,0.5757359312880714,0.5739935663848708,8.0
massachusetts,ohio,316.0,426.0,10621.0,10621.0,0.0,0.9,1.0,1.0,0.9241901956421097,1.0,1.0,12.0
cat - aged over 10 years,category 2,22.0,1058.0,158026.0,158026.0,0.0,0.4375,0.9333333333333333,0.9655172413793104,0.25259068131634044,0.8609903906286168,0.9246221638555591,17.0
financial exchanges & data,broadcasting & cable tv,1.0,5.0,505.0,505.0,0.0,0.368421052631579,0.9024390243902439,0.9772727272727273,0.18008775008481814,0.8428651597363228,0.9554564596812626,20.0
rich,12th,70234.0,90784.0,3313625.0,3313625.0,0.0,0.8571428571428572,1.0,1.0,0.75,1.0,1.0,3.0
409,409,4.0,4.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"6,4","5,5",4.0,6.0,258.0,258.0,0.0,0.75,1.0,1.0,0.7418011102528389,1.0,1.0,2.0
401,401,4.0,8.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
florida,washington,3085.0,1120.0,48722.0,48722.0,0.0,0.7692307692307692,1.0,1.0,0.6726731646460113,1.0,1.0,9.0
non-it services,it services,68372.0,11516.0,346018.0,346018.0,0.0,0.2727272727272727,0.2857142857142857,0.3076923076923077,0.1402730463789047,0.15484574527148343,0.16794970566215628,4.0
virgin islands,vi,53.0,18.0,374362.0,374362.0,1.0,0.8,0.9230769230769231,1.0,0.42264973081037416,0.7226499018873854,1.0,12.0
ne,nebraska,437.0,296.0,374362.0,374362.0,1.0,0.7142857142857143,0.8571428571428572,1.0,0.5527864045000421,0.6220355269907728,1.0,6.0
switzerland,latvia,207.0,165.0,8406.0,8406.0,0.0,0.6666666666666667,0.9285714285714286,1.0,0.4669982091109739,0.8585786437626906,1.0,9.0
iceland,colombia,1.0,1.0,155.0,155.0,0.0,0.6,1.0,1.0,0.5219085562662426,1.0,1.0,7.0
united kingdom,nauru,15536.0,1154.0,1189482.0,1189482.0,0.0,0.8461538461538461,1.0,1.0,0.6619382981085935,1.0,1.0,13.0
1840,1840,1.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,8000,3.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greenland,uzbekistan,2234.0,6190.0,1189482.0,1189482.0,0.0,0.7857142857142857,0.9375,1.0,0.5614709903464854,0.882148869802242,1.0,8.0
6,"11,12",167.0,3.0,100048.0,100048.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
interference (including signal jammers),closed captioning on tv,5498.0,835.0,943111.0,943111.0,0.0,0.47619047619047616,0.92,0.9642857142857143,0.2926970091862603,0.8301584448783106,0.9282503996665825,30.0
17,29,52.0,8.0,100048.0,100048.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
recycled material activities,human capital contracts,18.0,11.0,779092.0,779092.0,0.0,0.5,0.8536585365853658,0.9555555555555556,0.2932581771764411,0.772570586926329,0.9144079014978174,21.0
w10,w14,33.0,33.0,2117.0,2117.0,0.0,0.5,0.6666666666666667,1.0,0.33333333333333326,0.5000000000000001,1.0,1.0
252,252,4.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liechtenstein,turkey,165.0,174.0,8406.0,8406.0,0.0,0.8333333333333334,1.0,1.0,0.591751709536137,1.0,1.0,11.0
00956-9227,00919-1852,1.0,1.0,1351.0,1351.0,0.0,0.4444444444444444,0.875,0.9333333333333333,0.25,0.7777777777777778,0.875,6.0
colorado,maine,945.0,124.0,48722.0,48722.0,0.0,0.9,1.0,1.0,0.8804771390665607,1.0,1.0,8.0
europe and central asia,latin america and caribbean,30458.0,30088.0,151623.0,151623.0,0.0,0.375,0.868421052631579,0.9047619047619048,0.1239059689506753,0.6849369810936978,0.8254256878112061,22.0
641,620,1129.0,1094.0,82958.0,82958.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
kg,sn,2073.0,1376.0,151623.0,151623.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
javanese,burmese,2.0,2.0,29421.0,29421.0,0.0,0.8,0.8181818181818181,0.9,0.5188747756753118,0.6913933000758161,0.8174258141649446,5.0
ar,arkansas,100.0,66.0,374362.0,374362.0,1.0,0.6,0.8571428571428572,1.0,0.29289321881345254,0.6220355269907728,1.0,6.0
19,19,37.0,22.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
armenia,iceland,176.0,1508.0,100048.0,100048.0,0.0,0.5555555555555556,1.0,1.0,0.37005921165128797,1.0,1.0,7.0
notes_fundingandmethods,actliabilities_ean,1.0,1.0,280.0,280.0,0.0,0.5882352941176471,0.9117647058823529,0.9722222222222222,0.515046614404854,0.8595121282627459,0.9454455274410019,20.0
tx,ia,1440.0,389.0,21112.0,21112.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
morocco,ukraine,28.0,14.0,129971.0,129971.0,0.0,0.9,1.0,1.0,0.9024099927051467,1.0,1.0,6.0
missouri,mo,658.0,1090.0,374362.0,374362.0,1.0,0.6666666666666667,1.0,1.0,0.5917517095361371,1.0,1.0,6.0
heat,zmc,632.0,334.0,610676.0,610676.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
in,fj,11.0,1.0,161.0,161.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
jor,fra,127.0,140.0,21477.0,21477.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
british virgin islands;isle of man,latvia,9.0,1.0,2031.0,2031.0,0.0,0.7222222222222222,0.9375,1.0,0.5050252531694168,0.8636011321059053,1.0,30.0
nevada,oklahoma,84.0,135.0,10621.0,10621.0,0.0,0.9,1.0,1.0,0.5917517095361371,1.0,1.0,6.0
lva,egy,1.0,1.0,2031.0,2031.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
new mexico,missouri,1.0,1.0,52.0,52.0,0.0,0.75,1.0,1.0,0.6666666666666666,1.0,1.0,9.0
gross capital formation,imports of goods and services,9043.0,9089.0,79422.0,79422.0,0.0,0.23529411764705888,0.9574468085106383,1.0,0.17996918794199845,0.8832251583757715,1.0,24.0
1999 pte euro / euro,1999 pte euro / euro,653.0,2312.0,227092.0,227092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,2.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
none,bachelor's,22767.0,92004.0,374362.0,374362.0,0.0,0.8181818181818181,1.0,1.0,0.7418011102528388,1.0,1.0,9.0
wur,vdg,1.0,1.0,842.0,842.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
sumner,gresham - powell valley,183.0,2.0,61281.0,61281.0,0.0,0.7647058823529411,1.0,1.0,0.6500728938881173,1.0,1.0,20.0
new hampshire,nh,514.0,373.0,374362.0,374362.0,1.0,0.8181818181818181,1.0,1.0,0.48550424457247354,1.0,1.0,11.0
grand traverse county,burleson county,1.0,1.0,910.0,910.0,0.0,0.375,0.7777777777777778,0.8148148148148149,0.2825039966658247,0.6581182706210862,0.6818576185121111,12.0
rich,wdub,213479.0,159656.0,9971582.0,9971582.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
sanl,24th,74780.0,92710.0,3313625.0,3313625.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
household consumption expenditure (including non-profit institutions serving households),imports of goods and services,9188.0,9192.0,81106.0,81106.0,0.0,0.34782608695652173,0.8552631578947368,0.9583333333333334,0.1855696653770803,0.8022077946757609,0.9272607032546692,70.0
1950,1950,1.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,158,5.0,4.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agriculture_hunting_forestry,fishing,5757.0,5077.0,223379.0,223379.0,0.0,0.625,0.9333333333333333,0.9666666666666667,0.5343328676659682,0.8483803912842193,0.9122941980692971,23.0
kvy,mal,1.0,1.0,842.0,842.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
210,210,118.0,138.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"kilowatt-hours, million","kilowatts,  thousand",147741.0,50229.0,1189482.0,1189482.0,0.0,0.23529411764705888,0.6071428571428572,0.7333333333333334,0.20570299828607375,0.42264973081037416,0.5765951007800295,13.0
colombian peso,colombian peso,726.0,1193.0,227092.0,227092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cdc breastfeeding report card,acs 5-year estimates,218.0,318.0,403984.0,403984.0,0.0,0.5789473684210527,0.9285714285714286,1.0,0.30512077102769664,0.8804771390665607,1.0,24.0
cs,5x,18.0,1.0,24957.0,24957.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
cabo verde,turkey,253.0,2017.0,215337.0,215337.0,0.0,0.8461538461538461,1.0,1.0,0.6464466094067263,1.0,1.0,9.0
"22,23","15,25",7.0,3.0,100048.0,100048.0,0.0,0.6,0.8571428571428572,1.0,0.5441576941614482,0.75,1.0,3.0
embezzlement,vandalism,126.0,4411.0,61497.0,61497.0,0.0,0.75,1.0,1.0,0.772078847080724,1.0,1.0,11.0
wi,wisconsin,1812.0,1590.0,374362.0,374362.0,1.0,0.6666666666666667,0.875,1.0,0.4522774424948339,0.6464466094067263,1.0,7.0
wsm,css,1519.0,1519.0,401016.0,401016.0,0.0,0.75,1.0,1.0,0.4836022205056778,1.0,1.0,2.0
bm,bo,1.0,3.0,85881.0,85881.0,0.0,0.6666666666666667,1.0,1.0,0.5000000000000001,1.0,1.0,1.0
gas_coke,lignite,365.0,12461.0,1189482.0,1189482.0,0.0,0.8333333333333334,1.0,1.0,0.7642977396044842,1.0,1.0,7.0
q23framebackbonedotjs,q25langpython,1.0,3.0,452.0,452.0,0.0,0.7391304347826086,0.9333333333333333,1.0,0.5684830286631543,0.8709005551264195,1.0,16.0
professional_scientific_technical_administrative_and_support_service_activities,memorandum_item_fisim_if_distributed_to_uses,2809.0,127.0,68023.0,68023.0,0.0,0.3157894736842105,0.8048780487804879,0.9732142857142857,0.18809644697655215,0.774001617666842,0.9503572455758879,59.0
musikverein,music hall,4.0,8.0,21607.0,21607.0,1.0,0.7142857142857143,0.8125,0.8666666666666667,0.627322003750035,0.683772233983162,0.7642977396044842,7.0
rph,cvd,1735.0,62678.0,403984.0,403984.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
mys,ecu,134.0,134.0,21477.0,21477.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
hawaii,alaska,24.0,24.0,1224.0,1224.0,0.0,0.8571428571428572,1.0,1.0,0.4522774424948339,1.0,1.0,5.0
2242,2242,32.0,7.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96910-6451,96932-1541,1.0,1.0,1973.0,1973.0,0.0,0.33333333333333337,0.875,0.9333333333333333,0.13140096378462074,0.7777777777777778,0.875,5.0
"korea, republic of",slovakia,14849.0,14676.0,1189482.0,1189482.0,0.0,0.6875,1.0,1.0,0.5658784289377703,1.0,1.0,16.0
disc,tcl,12.0,52.0,11106.0,11106.0,0.0,0.8333333333333334,1.0,1.0,0.7113248654051871,1.0,1.0,4.0
income_otheradditions,pvfb_inactivevested,1.0,1.0,280.0,280.0,0.0,0.47058823529411764,0.9428571428571428,1.0,0.36644358718185444,0.9,1.0,20.0
information and communication,forestry and logging,3017.0,741.0,68023.0,68023.0,0.0,0.47058823529411764,0.8055555555555556,0.8947368421052632,0.3707722178654579,0.7323483104843447,0.8358780120275564,18.0
as,vi,54.0,403.0,3324.0,3324.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
piccadilly valley,vin de pays des coteaux de murviel,11.0,1.0,150930.0,150930.0,0.0,0.4444444444444444,1.0,1.0,0.45748334189232087,1.0,1.0,29.0
us,bulgaria,62397.0,77.0,150930.0,150930.0,0.0,0.875,1.0,1.0,0.7763932022500211,1.0,1.0,7.0
orh2_2,alc2_3,55.0,1625.0,403984.0,403984.0,0.0,0.7777777777777778,0.8888888888888888,1.0,0.5669872981077806,0.8,1.0,4.0
320,320,3.0,4.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,1004,10.0,9.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mda,hnd,26.0,166.0,15736.0,15736.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
5012,5012,5.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burglary,kidnap,4102.0,20.0,61497.0,61497.0,0.0,0.9166666666666666,1.0,1.0,0.8709005551264194,1.0,1.0,7.0
splice_region_variant&intron_variant,intron_variant&non_coding_transcript_variant,3393.0,1.0,65188.0,65188.0,0.0,0.1875,0.6829268292682926,0.7291666666666667,0.04138321947645529,0.23018319815206545,0.3385621722338523,25.0
ireland,lithuania,1651.0,1377.0,100048.0,100048.0,0.0,0.6,0.9230769230769231,1.0,0.371029097966849,0.8556624327025936,1.0,6.0
gross_fixed_capital_formation,individual_consumption_expenditure,14008.0,5290.0,188939.0,188939.0,0.0,0.21052631578947367,0.86,0.9454545454545454,0.2791665550835962,0.7661178615181256,0.9009852457023326,30.0
5296,5296,1.0,4.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arbor lodge,roseway,635.0,508.0,61281.0,61281.0,0.0,0.6666666666666667,1.0,1.0,0.41445995623088017,1.0,1.0,9.0
"assault, simple",robbery,4144.0,970.0,63279.0,63279.0,0.0,0.9333333333333333,1.0,1.0,0.9396977310844473,1.0,1.0,15.0
guam,gu,138.0,229.0,374362.0,374362.0,1.0,0.5,0.6666666666666667,1.0,0.29289321881345254,0.42264973081037416,1.0,2.0
aruba,paraguay,368.0,368.0,72485.0,72485.0,0.0,0.5714285714285714,0.9,1.0,0.19187796435823146,0.8110177634953863,1.0,5.0
5146,5146,10.0,11.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
equals_value_added_gross_in_basic_prices,other_community_social_and_personal_services,12511.0,4964.0,225363.0,225363.0,0.0,0.33333333333333337,0.8939393939393939,0.974025974025974,0.1333095554915339,0.7828054114883328,0.9510884011955482,35.0
"9,10",7,1.0,119.0,100048.0,100048.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
pr,va,1718.0,29568.0,943111.0,943111.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
121,121,16.0,29.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cast,phil,49069.0,66259.0,3313625.0,3313625.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
ashb,sbrn,217260.0,180567.0,9971582.0,9971582.0,0.0,0.6666666666666667,1.0,1.0,0.5,1.0,1.0,4.0
sg,se,114.0,454.0,63465.0,63465.0,0.0,0.6666666666666667,1.0,1.0,0.5000000000000001,1.0,1.0,1.0
